Respondent ID,Collector ID,Start Date,End Date,Custom Data 1,How did you first hear about the Louisiana SPCA Community Clinic,,,,,,What services did you receive?,,How likely are you to use the Community Clinic again?,,,,,Additional feedback
10236111140,212328902,9/24/2018 14:34,9/24/2018 14:34,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,
10236084276,212328902,9/24/2018 14:21,9/24/2018 14:22,,Adopted from Louisiana SPCA,,,,,,Wellness exam,,,Very likely,,,,Facility was clean and the staff was nice.
10233711173,212328902,9/23/2018 1:09,9/23/2018 1:13,,,,,,,As a child,Wellness exam,,Extremely likely,,,,,THANK YOU FOR YOUR GENUINE CONCERN FOR THAT OF GIZMO THOMAS GEORGE AS WELL AS YOUR ABOVE ALL PROMPT NOTIFICATION OF HIS GENERAL HEALTH AGAIN MANY THANKS
10233006101,212328902,9/22/2018 6:58,9/22/2018 6:59,,,,,,From a friend,,Spay/Neuter,,,Very likely,,,,
10232886197,212328902,9/22/2018 3:38,9/22/2018 3:41,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,I would like to think everyone there for taking good care of all the pet's that day for all of us in Terrebonne Parish 
10232547011,212328902,9/21/2018 18:48,9/21/2018 18:49,,,Google,,,,,Wellness exam,,Extremely likely,,,,,Clean & friendly staff 
10231727168,212328902,9/21/2018 10:57,9/21/2018 10:58,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,Excellent customer service..
10231660275,212328902,9/21/2018 10:30,9/21/2018 10:30,,,,,,From a friend,,Wellness exam,,,Very likely,,,,
10231528550,212328902,9/21/2018 9:37,9/21/2018 9:38,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,
10230453179,212328902,9/20/2018 20:06,9/20/2018 20:07,,,,,,From a friend,,TNR,,Extremely likely,,,,,
10230430616,212328902,9/20/2018 19:50,9/20/2018 19:50,,,,,,From a friend,,Spay/Neuter,,,Very likely,,,,
10230344444,212328902,9/20/2018 18:49,9/20/2018 18:50,,,,,,,Did volunteer training there. ,Spay/Neuter,,,Very likely,,,,Great staff! Everyone was very friendly and helpful!
10227236570,212328902,9/19/2018 13:39,9/19/2018 13:42,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,"My only negative experience was, before pickup after spaying, the vet came out and read a list of instructions very quickly. It was stressful because I couldn’t understand her and I was not sure if I would get a paper copy of the instructions. Please instruct the person with that job to read slowly and clearly and also to preface by saying that the instructions will be with our receipt (which I later discovered). I was very nervous to pickup my dog after surgery and this made my feeling worse. However it did get better with the one on one consultation and everyone was so nice and did a great job. This would just be my only suggestion. Thank you!"
10224177553,212328902,9/18/2018 11:44,9/18/2018 11:45,,Adopted from Louisiana SPCA,,,,,,Heartworm treatment,,Extremely likely,,,,,"Everything was great, I had no problems. Keep doing what y'all are doing!"
10220011339,212328902,9/16/2018 7:24,9/16/2018 7:25,,Adopted from Louisiana SPCA,,,,,,Other (please specify),Vaccination ,Extremely likely,,,,,Really nice staff!!!
10219131118,212328902,9/15/2018 7:40,9/15/2018 7:42,,,,,,From a friend,,Other (please specify),Dental work - extractions and cleaning,Extremely likely,,,,,Amazing!  I couldn't afford the price the vet quoted me and I appreciate being able to take care of my recent senior rescue in such loving hands without breaking the bank.
10216555803,212328902,9/13/2018 20:17,9/13/2018 20:18,,Adopted from Louisiana SPCA,,,,,,Spay/Neuter,,Extremely likely,,,,,
10216444055,212328902,9/13/2018 18:46,9/13/2018 18:46,,Adopted from Louisiana SPCA,,,,,,Spay/Neuter,,Extremely likely,,,,,
10216417123,212328902,9/13/2018 18:25,9/13/2018 18:25,,,,,,From a friend,,Wellness exam,,,Very likely,,,,
10208813488,212328902,9/10/2018 17:47,9/10/2018 17:47,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,
10205606367,212328902,9/9/2018 2:34,9/9/2018 2:34,,Adopted from Louisiana SPCA,,,,,,Spay/Neuter,,Extremely likely,,,,,
10204048034,212328902,9/7/2018 20:46,9/7/2018 20:48,,Adopted from Louisiana SPCA,,,,,,Wellness exam,,Extremely likely,,,,,
10199224810,212328902,9/5/2018 19:54,9/5/2018 19:55,,,Google,,,,,Spay/Neuter,,Extremely likely,,,,,Good pricing and service! 
10199097107,212328902,9/5/2018 18:21,9/5/2018 18:24,,,,,,,Previous care of another pet ,Wellness exam,,Extremely likely,,,,,
10191909890,212328902,9/1/2018 1:07,9/1/2018 1:08,,,,,,From a friend,,Spay/Neuter,,,Very likely,,,,
10191717947,212328902,8/31/2018 19:57,8/31/2018 20:05,,,Google,,,,,Spay/Neuter,,,,,Not so likely,,"I paid the $30 to have both of my cats neutered. Another $97 was added because the vet had to use mite cleaning solution in their ears even though neither of them had mites, according to the tech that released my cats to me. Furthermore, I have given this place a great recommendation for doing such a great job with my other two cats spay/neuter procedures. I will no longer be doing so. I felt that I deserved better service. For all the money I ended up forking over, the least they could have done was give us a couple of cat beds like last time I visited, instead of urine soaked newspaper. I am so disappointed. My S/O and I finally found a facility that doesn’t rob your pocket book and all that changed on August 30th 2018. ASPCA had so much potential to do great things and be unlike the rest. Not so much anymore. I hope you guys do better next time. "
10191691932,212328902,8/31/2018 19:24,8/31/2018 19:31,,,,,,,I have volunteered there on the past ,Spay/Neuter,,Extremely likely,,,,,This is a wonderful organization made up of deeply caring individuals. 
10191046858,212328902,8/31/2018 11:48,8/31/2018 11:50,,,,,In the news,From a friend,,Wellness exam,,Extremely likely,,,,,
10189906993,212328902,8/30/2018 21:23,8/30/2018 21:24,,Adopted from Louisiana SPCA,,,,,,Spay/Neuter,,Extremely likely,,,,,Fantastic job and great people- thanks!  The facility is awesome!
10188355547,212328902,8/30/2018 7:21,8/30/2018 7:22,,Adopted from Louisiana SPCA,,,,,,Spay/Neuter,,Extremely likely,,,,,Great experience and good service 
10187672472,212328902,8/29/2018 21:00,8/29/2018 21:02,,Adopted from Louisiana SPCA,,,,,,Dental cleaning,,Extremely likely,,,,,Great caring employees. We feel completely comfortable taking Diego for treatment at the clinic.
10187478327,212328902,8/29/2018 18:42,8/29/2018 18:43,,,,,,From a friend,,Spay/Neuter,,,Very likely,,,,Everything was great and my beakin did wonderful and is recovering well 
10187291962,212328902,8/29/2018 16:44,8/29/2018 16:45,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,Everything was very well organised.  
10187273648,212328902,8/29/2018 16:34,8/29/2018 16:35,,,,Social media,,,,Spay/Neuter,,,Very likely,,,,You guys were great!!! The lines and waits are pretty long but I do understand. You provide a great service!!
10186931339,212328902,8/29/2018 13:44,8/29/2018 13:50,,,,,In the news,,,Other (please specify),"Nothing, was suppose go receive Spray/Neuter",,Very likely,,,,"I was scheduled for my puppy to get neuter and when I checked my dog in, I was told she was to young. When I made the appointment they asked her date of birth and stated that she would be old enough by the time of the appointment to have the procedure. I took off from work so my puppy can have this procedure. I was told by the Vet tech that the scheduling people do not know anything about the proper age for procedures. My response to that is they should know or ask the right person before they schedule an appointment.   "
10186688662,212328902,8/29/2018 12:01,8/29/2018 12:03,,Adopted from Louisiana SPCA,,,,,,Dental cleaning,,Extremely likely,,,,,everyone is kind.everything is clean. the pace is slow but its well worth the wait..    it feels like everyone cares
10185504087,212328902,8/28/2018 23:55,8/28/2018 23:56,,Adopted from Louisiana SPCA,,,,,,Wellness exam,,Extremely likely,,,,,Awesome staff! Always winning to help any way they can
10183047106,212328902,8/27/2018 21:57,8/27/2018 22:02,,,,,,From a friend,,Wellness exam,,,Very likely,,,,"They were very professional, and on time.👍"
10179710701,212328902,8/25/2018 16:58,8/25/2018 16:59,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,Dr Smith and all of the staff were compassionate and delightful. Thank you all for what you do to help animals in the community 
10178966024,212328902,8/24/2018 22:50,8/24/2018 22:51,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,
10178769722,212328902,8/24/2018 18:35,8/24/2018 18:35,,Adopted from Louisiana SPCA,,,,,,Spay/Neuter,,Extremely likely,,,,,
10178754596,212328902,8/24/2018 18:19,8/24/2018 18:19,,,Google,,,,,Wellness exam,,Extremely likely,,,,,
10177792574,212328902,8/24/2018 8:15,8/24/2018 8:16,,,,,In the news,,,Spay/Neuter,,Extremely likely,,,,,System for check in and pick-up awesome!  Everyone was so nice and caring and so organizied.  Great work!!!
10176990165,212328902,8/23/2018 19:01,8/23/2018 19:02,,,Google,,,,,Spay/Neuter,,Extremely likely,,,,,"The experience was awesome from beginning to end% Thank you, so much Louisiana SPCA."
10172832883,212328902,8/21/2018 19:05,8/21/2018 19:06,,,,,,,Reunited with my lost dog,Dental cleaning,,Extremely likely,,,,,Great staff. Everyone is so helpful and friendly. 
10172815350,212328902,8/21/2018 18:50,8/21/2018 18:51,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,Prices were terrific as was staff.  Wait I’m the exam room was a little long 
10169121774,212328902,8/19/2018 23:46,8/19/2018 23:47,,,,,,From a friend,,Heartworm treatment,,Extremely likely,,,,,Wonderful experience 
10168283218,212328902,8/18/2018 21:46,8/18/2018 21:47,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,
10167881126,212328902,8/18/2018 10:45,8/18/2018 10:46,,,Google,,,,,Spay/Neuter,,Extremely likely,,,,,You guys are wonderful and the service provided was excellent. Thank you for serving the New Orleans area so well.
10167231221,212328902,8/17/2018 18:21,8/17/2018 18:21,,,Google,,,,,Spay/Neuter,,,,Somewhat likely,,,
10165477284,212328902,8/16/2018 19:56,8/16/2018 19:58,,Adopted from Louisiana SPCA,,,,,,Other (please specify),SPCA makes me financially able to help my dog.,Extremely likely,,,,,People were so nice to my dog.  
10165419113,212328902,8/16/2018 19:06,8/16/2018 19:08,,,,,,,went to an event that the spca was having ,Wellness exam,,Extremely likely,,,,,
10161392913,212328902,8/14/2018 20:15,8/14/2018 20:15,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,
10160847089,212328902,8/14/2018 15:41,8/14/2018 15:42,,Adopted from Louisiana SPCA,,,,,,Other (please specify),Follow up post adoption to treat cough,,Very likely,,,,
10159351251,212328902,8/13/2018 22:20,8/13/2018 22:21,,Adopted from Louisiana SPCA,,,,,,Other (please specify),Was supposed to get boosters but she was too ill to get them. ,,Very likely,,,,
10157535278,212328902,8/12/2018 21:36,8/12/2018 21:37,,,Google,,,,,Wellness exam,,Extremely likely,,,,,
10157321675,212328902,8/12/2018 15:52,8/12/2018 15:52,,,,Social media,,,,Spay/Neuter,,Extremely likely,,,,,
10156377933,212328902,8/11/2018 8:47,8/11/2018 8:48,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,They are great nice and loving animals.
10156370637,212328902,8/11/2018 8:37,8/11/2018 8:38,,,,,,,"Word of mouth , 20 years ago",Wellness exam,,Extremely likely,,,,,
10155998265,212328902,8/10/2018 21:47,8/10/2018 21:47,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,
10155898930,212328902,8/10/2018 19:33,8/10/2018 19:34,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,Very convenient and nice staff. 
10155243656,212328902,8/10/2018 11:40,8/10/2018 11:44,,,,,,From a friend,,Spay/Neuter,,,Very likely,,,,"The only thing that I was unhappy with was the wait time. The morning drop off went smoothly, it took approximately 30 minutes as the email stated, but afternoon pick up took over an hour. It was frustrating because I got there at 4:05pm as requested and had to pick up my child & was late. "
10154204030,212328902,8/9/2018 21:41,8/9/2018 21:42,,Adopted from Louisiana SPCA,,,,,,Other (please specify),Repaired open spay incision,Extremely likely,,,,,
10153991841,212328902,8/9/2018 18:37,8/9/2018 18:38,,,Google,,,From a friend,,Dental cleaning,,,Very likely,,,,
10153947644,212328902,8/9/2018 17:59,8/9/2018 18:01,,,,,In the news,,,Spay/Neuter,,Extremely likely,,,,,My little Bella is doing well.  The pickup/return was extremely well organized and the people were very friendly.  THank you
10152578777,212328902,8/9/2018 4:14,8/9/2018 4:16,,,Google,,,,,Wellness exam,,Extremely likely,,,,,Most amazing people I have ever met   I would not go anywhere else. Keep ND gentle and heart warming. 
10152043600,212328902,8/8/2018 18:37,8/8/2018 18:47,,Adopted from Louisiana SPCA,,,,,,TNR,,Extremely likely,,,,,Great place
10149979360,212328902,8/7/2018 18:15,8/7/2018 18:19,,,,,,,Used to live nearby,Dental cleaning,,,Very likely,,,,"The wait time to drop off my pet and the lines that was necessary to check paperwork afterward was a 20 min process. Too long. It might help to have different drop off times/days for different services. It might also be helpful to be given a packet with the forms to complete for dental drop off when the deposit is made to speed processing time on the day of drop off. It might also help to have another computer station to process customers to avoid long wait times for drop offs. Many of us pet owners have jobs to get to, so time can be slim."
10148185028,212328902,8/6/2018 20:55,8/6/2018 20:56,,Adopted from Louisiana SPCA,Google,,,,,Other (please specify),Booster shots,Extremely likely,,,,,
10147882916,212328902,8/6/2018 17:00,8/6/2018 17:00,,Adopted from Louisiana SPCA,,,,,,Other (please specify),Adopted,Extremely likely,,,,,
10147138196,212328902,8/6/2018 10:06,8/6/2018 10:12,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,They where very  friendly  and kind  made me feel  much better about  the well  being of my dog.They answer  all my questions overall they were great.
10146181075,212328902,8/5/2018 15:45,8/5/2018 15:48,,,,,In the news,,,Heartworm treatment,,Extremely likely,,,,,Everyone there at the SPCA does a Wonderful job there thanks to everyone 
10145627226,212328902,8/4/2018 20:09,8/4/2018 20:09,,,,,,,drive by...,Heartworm treatment,,Extremely likely,,,,,thanks for everything :)
10144829889,212328902,8/3/2018 19:55,8/3/2018 19:57,,,,,,,Terrebonne Parish Animal Shelter ,Spay/Neuter,,,Very likely,,,,
10143924368,212328902,8/3/2018 9:09,8/3/2018 9:09,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,
10143273310,212328902,8/2/2018 21:58,8/2/2018 21:58,,,Google,Social media,,From a friend,,Spay/Neuter,,Extremely likely,,,,,
10143105535,212328902,8/2/2018 19:16,8/2/2018 19:22,,Adopted from Louisiana SPCA,Google,,,,,Heartworm treatment,,Extremely likely,,,,,SPCA is a very special place that love animals the way I do and they take care of the animals they receive.SPCA is very important in saving animals lives. Thanks
10143023025,212328902,8/2/2018 18:16,8/8/2018 15:13,,,Google,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,The staff are very generous and welcoming. Keep up the excellent work that you guys are doing in protecting our beloved pets. 
10139331508,212328902,7/31/2018 22:05,7/31/2018 22:07,,,,,,,Houma Animal SHelter,Wellness exam,,Extremely likely,,,,,Very friendly and competent staff! Thanks!
10139095390,212328902,7/31/2018 18:48,7/31/2018 18:48,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,
10135203556,212328902,7/29/2018 14:50,7/29/2018 14:50,,Adopted from Louisiana SPCA,,,,,,Other (please specify),Booster vaccines,,,Somewhat likely,,,Derp
10134747904,212328902,7/28/2018 23:13,7/28/2018 23:13,,Adopted from Louisiana SPCA,,,,,,Wellness exam,,Extremely likely,,,,,Thank you!
10134254010,212328902,7/28/2018 8:13,7/28/2018 8:13,,,,,,,Terrebonne Animal Shelter information,Spay/Neuter,,Extremely likely,,,,,
10133893344,212328902,7/27/2018 21:52,7/27/2018 21:54,,,,,In the news,,,Spay/Neuter,,Extremely likely,,,,,Great job!  The incision sight looks great. No need for pain meds. 
10133281029,212328902,7/27/2018 10:19,7/27/2018 12:42,,,Google,,,From a friend,,Spay/Neuter,,,Very likely,,,,"Everything was great. My dog didn't get brought out until well after 4:30, but then it was explained to us that it's because she was still sedated. "
10132975870,212328902,7/27/2018 9:38,7/27/2018 9:39,,,,,,From a friend,,Wellness exam,,,,Somewhat likely,,,"My appointment was for 1 pm, and I waited until 1:45 to be seen, which was very frustrating because I took off work for this appointment due to it being the only available one soon enough that would not require my dog to start her vaccine series over. "
10132892389,212328902,7/27/2018 8:50,7/27/2018 8:51,,,,Social media,,,,Spay/Neuter,,Extremely likely,,,,,"Brought them for booster shots yesterday, and it was a breeze."
10132691688,212328902,7/27/2018 6:25,7/27/2018 6:28,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,I loved way the staff helped to ensure my dog felt safe; definitely a plus! We will return! Awesome service!
10132263387,212328902,7/26/2018 22:56,7/26/2018 22:57,,Adopted from Louisiana SPCA,,,,,,Wellness exam,,Extremely likely,,,,,
10132223978,212328902,7/26/2018 22:09,7/26/2018 22:14,,,,,In the news,,,Spay/Neuter,,Extremely likely,,,,,The Staff Is Very Friendly. 
10130687877,212328902,7/26/2018 5:19,7/26/2018 5:23,,,,,In the news,,,Spay/Neuter,,Extremely likely,,,,,Great program.  I only wish more shelters in my region partenered with LASPCA TNR.
10130116997,212328902,7/25/2018 19:32,7/25/2018 19:33,,,,Social media,,,,Spay/Neuter,,Extremely likely,,,,,
10130111404,212328902,7/25/2018 19:27,7/25/2018 19:28,,,,,,,Walk in,Spay/Neuter,,Extremely likely,,,,,
10130071765,212328902,7/25/2018 18:53,7/25/2018 18:54,,,Google,,,,,Spay/Neuter,,Extremely likely,,,,,Everything was great!
10130066286,212328902,7/25/2018 18:47,7/25/2018 18:49,,,Google,,,,,Spay/Neuter,,Extremely likely,,,,,The Spca workers are so nice!!!!
10130027918,212328902,7/25/2018 18:16,7/25/2018 18:17,,,Google,,,,,Other (please specify),"Wellness, Vaccinations and Dental",Extremely likely,,,,,Thank you very much for the awesome care that you provided my fur babies!!
10128199898,212328902,7/24/2018 20:52,7/24/2018 20:53,,Adopted from Louisiana SPCA,,,,,,Wellness exam,,Extremely likely,,,,,
10128036682,212328902,7/24/2018 19:09,7/24/2018 19:10,,,,,,,Been there for nueter ,Spay/Neuter,,Extremely likely,,,,,None
10124169930,212328902,7/22/2018 12:25,7/22/2018 12:25,,,,,,,Facebook ,Spay/Neuter,,Extremely likely,,,,,"Great, easy experience."
10122858302,212328902,7/20/2018 19:18,7/20/2018 19:19,,,,Social media,,,,Spay/Neuter,,,Very likely,,,,
10122805806,212328902,7/20/2018 18:18,7/20/2018 18:18,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,Very good and knowledgeable staff. 
10120314539,212328902,7/19/2018 11:42,7/19/2018 11:43,,Adopted from Louisiana SPCA,,,,,,Spay/Neuter,,,,Somewhat likely,,,
10118894351,212328902,7/18/2018 19:13,7/18/2018 19:16,,,,Social media,In the news,,,Wellness exam,,Extremely likely,,,,,The Community Clinic is the best we have ever seen and experienced. Every staff member was professional and understanding.
10116723395,212328902,7/17/2018 21:28,7/17/2018 21:30,,,Google,,,,,TNR,,Extremely likely,,,,,
10116722705,212328902,7/17/2018 21:29,7/17/2018 21:29,,Adopted from Louisiana SPCA,,,,,,Wellness exam,,Extremely likely,,,,,
10116459332,212328902,7/17/2018 18:36,7/17/2018 18:37,,,,Social media,,,,Spay/Neuter,,Extremely likely,,,,,
10116425335,212328902,7/17/2018 18:17,7/17/2018 18:18,,,,Social media,,,,Wellness exam,,Extremely likely,,,,,
10112539356,212328902,7/15/2018 21:07,7/15/2018 21:08,,,Google,,,,,Wellness exam,,,,,Not so likely,,
10111121322,212328902,7/13/2018 22:07,7/13/2018 22:08,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,
10107369911,212328902,7/11/2018 18:20,7/11/2018 18:25,,,,,,,Had been there and worked closely with members of SPCA when I was with NOPD on different issues concerning animals,Wellness exam,,Extremely likely,,,,,"Great staff!  All are friendly, caring, knowledgable and accommodating.  It’s always a pleasure coming there."
10106785069,212328902,7/11/2018 11:56,7/11/2018 11:57,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,"Happy, polite, compassionate staff! "
10106699469,212328902,7/11/2018 11:11,7/11/2018 11:11,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,
10106548085,212328902,7/11/2018 9:54,7/11/2018 9:56,,,,,In the news,,,Spay/Neuter,,Extremely likely,,,,,
10105549347,212328902,7/10/2018 19:10,7/10/2018 19:13,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,Yall were great! I really appreciate this place.  I got my rescued dog neutered for free because of a grant and without that i definitely could not have afforded it. Plus everyone was so nice and i knew he was in good and caring hands.  Thank you!!
10102676817,212328902,7/9/2018 9:04,7/9/2018 9:05,,,,Social media,,,,Wellness exam,,Extremely likely,,,,,Staff was very professional and caring.
10101601511,212328902,7/8/2018 8:57,7/8/2018 9:07,,,,,,,I live down the street from the clinic ,Wellness exam,,,,Somewhat likely,,,When I called for both of my dogs appt.there was a ad that said for my zip code would be free.but my daughter paid113.68 .what was free
10100575918,212328902,7/6/2018 18:45,7/6/2018 18:46,,Adopted from Louisiana SPCA,,,,,,Spay/Neuter,,Extremely likely,,,,,Thank you very much!
10099754590,212328902,7/6/2018 7:44,7/6/2018 7:47,,,,,,,I looked for it,Spay/Neuter,,Extremely likely,,,,,"I know my pets are treated with care and love at the spca. I also enjoy the other services offered, such as training. Thank you spca for helping me keep my pets happy and healthy. "
10098847741,212328902,7/5/2018 15:22,7/5/2018 15:23,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,Love the atmosphere
10098672485,212328902,7/5/2018 13:20,7/5/2018 13:21,,Adopted from Louisiana SPCA,,,,,,Wellness exam,,Extremely likely,,,,,
10098467208,212328902,7/5/2018 11:06,7/5/2018 11:09,,,,,,,From PAWS in Belle Chasse,Spay/Neuter,,Extremely likely,,,,,I appreciated the staff coming out to sit one on one with me when I picked him up.  It made it easier to understand his discharge instructions and when to call of their was a problem.  They were very professional and easy to understand.
10097443029,212328902,7/4/2018 18:39,7/4/2018 19:04,,,,,,,Yours since Japonika Street,Spay/Neuter,,Extremely likely,,,,,"Now I have spayed/neutered 20 cats from the neighborhood I feed and make my Melpomene yard their home.  Again, just now, arriving home an angry Miles Kearney from his front door yelled, “When are you going to get rid of those cats? I hate them. They get into my garden, shit in my backyard (separated by a hurricane fence). If they get in my yard I will kill them”.  I responded I was not getting rid of them but they had been spayed or neutered. He responded, “I don’t care. Get rid of them. I hate them. Clean your house.”  With that he went into his house and I expect will report me.  He and Michael Baker, my realtor over 17 years ago live at 1330 Camp. I am at 1326 Camp.  I am the one who comes from work as a nurse at a home in Slidell to clean the drains on Camp and Melpomene and the drains on Coliseum by Coliseum Square.   I pick up all the people trash on Melpomene and the neutral ground and the corner lot they use for parking.  I have already buried a black cat I had spayed, found next to my fence on Melpomene near my parked Alfa Romeo Spyder.  My understanding is that Community cats are beneficial.  It is my understanding it is up to him to keep the cats out of his yard.  This year they have been away to France, New York, Houston, and recently Florida. Wonder who takes care of the garden.  Miles always has an angry affect with me. For years Michael was like a brother. We rarely talk except and passing. He remains friendly in passing.  I think if hungry, homeless cats. I take care of them I feed the wild birds, too. My yard has never been poisoned. I respect life in all of its forms.  "
10097432757,212328902,7/4/2018 18:49,7/4/2018 18:49,,,,,In the news,,,Wellness exam,,Extremely likely,,,,,
10097426143,212328902,7/4/2018 18:39,7/4/2018 18:39,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,
10097424575,212328902,7/4/2018 18:37,7/4/2018 18:37,,,,,,From a friend,,Spay/Neuter,,Extremely likely,,,,,
10097413957,212328902,7/4/2018 18:19,7/4/2018 18:22,,,,,,,Neighborhood,Wellness exam,,Extremely likely,,,,,
10096126858,212328902,7/3/2018 21:41,7/3/2018 21:42,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,
10096067124,212328902,7/3/2018 20:41,7/3/2018 20:42,,,,,,,My sister,Spay/Neuter,,Extremely likely,,,,,
10095983948,212328902,7/3/2018 19:24,7/3/2018 19:24,,,,,In the news,,,Spay/Neuter,,Extremely likely,,,,,The staff was awesome 
10095968551,212328902,7/3/2018 19:06,7/3/2018 19:09,,,,,,,Sister,Spay/Neuter,,,Very likely,,,,My dog was spayed on July 2nd and did not receive a cone for some reason. She kept trying to pick at her stitches so I was forced to go out and buy one eventhough i’m not feeling well. This is why my sister brought the dog for her procedure.
10092553255,212328902,7/1/2018 19:19,7/1/2018 19:19,,,,,,,I have other pets.,Spay/Neuter,,Extremely likely,,,,,
10091938391,212328902,6/30/2018 20:12,6/30/2018 20:16,,,,,,,Knew about it all my life.,Wellness exam,,Extremely likely,,,,,"Wait time was unusually long.  James, Justice and Dr. A Smith were wonderful with my chihuahua!!"
10091909579,212328902,6/30/2018 19:05,6/30/2018 19:05,,,Google,,,,,Wellness exam,,Extremely likely,,,,,
10091185458,212328902,6/29/2018 20:32,6/29/2018 20:33,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,Great staff and Dr. 
10089565011,212328902,6/28/2018 22:43,6/28/2018 22:44,,,,,,,My daughter had adopted a dog from you ,Spay/Neuter,,Extremely likely,,,,,
10089489895,212328902,6/28/2018 21:14,6/28/2018 21:15,,,,,,From a friend,,Heartworm treatment,,Extremely likely,,,,,Thanks for excellent service
10088818832,212328902,6/28/2018 12:50,6/28/2018 12:58,,,,,,From a friend,,Other (please specify),Dental,Extremely likely,,,,,"I just wish I had met Dr. April Ulmer sooner.  She has a wonderful personality and is externally astute.  The staff are all very friendly and helpful, especially Claudia."
10087396169,212328902,6/27/2018 18:43,6/27/2018 18:43,,Adopted from Louisiana SPCA,,,,,,TNR,,Extremely likely,,,,,
10087364285,212328902,6/27/2018 18:16,6/27/2018 18:17,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,
10086635586,212328902,6/27/2018 11:02,6/27/2018 11:05,,,,,In the news,,,Spay/Neuter,,,,Somewhat likely,,,My experience at the clinic was great. 
10086313072,212328902,6/27/2018 7:54,6/27/2018 8:21,,,,,,From a friend,,Other (please specify),Evaluation of my injured tortoise and treatment for my dog with a rash and sprain ankle. ,Extremely likely,,,,,"Most important: In reference to my injured tortoise which had suffered bilateral upper extremity partial traumatic amputations from a dog attack , the “ Exotic “ DVM was clearly Unfamiliar with the care of this tortoise ——the only thing she did was give the tortoise a Baytril shot , ran up a bill with x- rays , and after telling me that she didn’t know what to do or how to take care of him she recommended that I take the tortoise to another Exotic DVM .... But YOUR DVM had the audacity to charge us a HUNDRED dollars and she didn’t even clean or treat his wounds !!!!!  Honestly, my wife and I feel like this SPCA DVM was absolutely not knowledgeable about this animal and yet she still charged at least 3 times what she should have in our opinion because she openly and clearly didn’t admitted not knowing how to treat the animal other than suggesting us to go to another DVM ........ Totally unacceptable !!!! We should be refunded because she should have not agreed to evaluate / treat if she clearly did not know HOW.... and , remember she didn’t even treat his wounds !!!!!! This was a total Rip Off and an experience that we did not expect to receive at the LA SPCA .......I wouldn’t recommend that DVM to anyone and if we return with one of my other pets I will make sure that DVM does NOT get involved........ She had limited Knowledge but was quick with the CHARGING $$$. On the other hand , we were very content with Dr. Smith’s treatment measures for my Rottweiler and very fair charges .....My name is Wayne Celentano and my number is 504-427-5940, I would be glad to speak with someone from SPCA if they prefer to call me . Thank you. "
10085667786,212328902,6/26/2018 22:02,6/26/2018 22:03,,,,,,From a friend,,Dental cleaning,,Extremely likely,,,,,
10085576423,212328902,6/26/2018 20:29,6/26/2018 20:31,,,,,,,St Charles Parish Vaccination Event,Spay/Neuter,,Extremely likely,,,,,Staff was very friendly and worked quickly to handle all of the people and their pets waiting for assistance. 
10085559627,212328902,6/26/2018 20:14,6/26/2018 20:16,,,,,In the news,From a friend,,Other (please specify),Ear hematoma treatment ,Extremely likely,,,,,"Staff was extremely helpful, courteous and professional "
10085532426,212328902,6/26/2018 19:04,6/26/2018 19:50,,,,,,,St Charles Parish Humane Society ,Spay/Neuter,,Extremely likely,,,,,I wanted him to get shots but the clinic didn’t have his medical records and no one called me so I could get them from his regular veterinarian. 
10085457436,212328902,6/26/2018 18:42,6/26/2018 18:42,,,,,In the news,,,Spay/Neuter,,Extremely likely,,,,,
10085452509,212328902,6/26/2018 18:38,6/26/2018 18:38,,,,,,From a friend,,Wellness exam,,Extremely likely,,,,,
